f0,f5,f20,f1,f7,target
-0.76808429745681,1.6242620065837292,0.0069359011015858165,-0.4463553118383933,-1.0099472557326485,1
-0.3881387871039483,-0.18128846739698695,-1.425774962595936,0.8670121452044153,1.5374353696891636,1
-0.7885916749126911,0.33171745758588783,-0.6126311968480525,0.6635732003553702,0.9738094592721931,1
-0.9687087822817719,0.8811067539844112,-0.4536113228629049,1.8323882757999141,-0.38709494774456454,0
0.12736649769190883,2.2261922531004563,1.3235527357852672,-1.1073140141499356,-0.07408573830727115,0
-0.29561731414957965,3.1836645701083217,1.0457097386884715,-0.6041592929548848,-0.40467000730269487,1
0.6597244088636564,0.9800490958275877,1.9640732592152934,0.19124659591802398,2.464607216058071,0
0.09714543233151597,2.1854054459751846,0.5905194048530297,-0.07754212486271221,-0.27549902177351393,1
-0.3490919402144667,0.0677533084458431,0.4777491946716214,-1.7071917573625588,0.35825778678707904,1
0.5223059715655372,-1.3317993153515149,-2.0024430796120583,2.044396631548468,0.7434794646000147,1
1.8561982003005255,2.482115248576274,0.42754914406940886,0.20969817355323334,-0.17294934035326529,1
-0.6538388710056385,0.9203197674419566,-0.41897272588102824,1.0034677199999766,0.7176505269492793,0
0.4176208279350788,0.23456546984822352,-1.7273098549824126,-0.32118368196035035,1.1582771378403611,1
0.36518407172077794,-0.7968920359758136,-0.44203180664789854,-0.723760481045456,-0.08782977177223077,1
-0.21245179084052507,-0.21775391532939484,1.2034506628591348,0.4911542500242842,0.12439217498328901,1
-0.11888735394929587,-1.4024028554684322,-0.7808952180989127,0.1613379721501037,0.1371625920785652,0
-1.8840587282279115,-0.8874673968768344,2.212823746927051,0.24305363044209718,-0.19891241384120428,0
0.6516481381385145,0.17906494465467462,-0.5305500430521335,0.3407996636628131,0.717913843281129,1
2.470085822940114,0.03458252870356157,1.3220437927553579,1.1757189771947112,-0.745520399232092,0
-0.7308623993527747,-0.5687369748881647,-0.899102250552188,-1.3935857196567767,-0.35623762931000014,0
0.6278640514274051,-0.24968511321601414,-0.6474905970408439,-1.3081683933723436,-0.23360381421532284,1
0.5629344050120005,2.4580842665078504,-0.9511580172136828,0.48817106057521337,0.5743902673567519,0
0.07228271597977214,-0.49826381912472884,0.9285444255091627,-0.07635897933017147,0.12591976278723951,0
-0.27324216537878737,0.4906793917720794,1.2617638172070489,-0.9314391493797126,1.1100485553389763,1
0.9421224053830649,1.0459412084801503,-0.07658993874139139,-1.649570782305996,0.060226339795812316,0
0.957643101434234,-0.32588854452587374,1.424311027903845,0.38924754138637274,0.03940456756910243,1
-1.150038698504438,1.2666196005669474,0.2542488378433782,0.9079776996075339,-0.883413582022758,0
2.007228629239991,-0.4951833870571224,0.8609973383251396,-0.20484040653098995,-1.5569158378282806,1
0.9303235670960764,-0.4308274044132011,1.8189694370825584,-1.0738390316857203,-0.046053846616329504,1
0.33603415300642675,-1.6727354482378476,-0.5129362306603619,-0.30384675857251187,-0.23690415129398237,0
