f0,f1,f2,risk_score,target
1.2718381793062483,-1.2522394630816638,0.42208909076913403,3.0764092897212287,1
-1.6283927054635168,-0.23886621266943062,-0.19896722021649535,0.07388590294583967,0
0.653192893417558,-0.6525354440116201,0.6749992117557476,3.138879563904034,1
-0.9430876367953972,-0.6579591814311898,-1.1023193221797507,0.011299878668364459,0
1.837333576183231,-2.5239403956233666,0.6642813715686795,2.965950241259144,1
-1.7230659961125392,0.042217114179017814,0.19412056915929118,-0.0006543134041579413,0
1.0994109911716201,0.7302651894039272,-1.1261599258344688,-0.05575196720263856,0
0.3946360395694809,1.012328732369342,1.6016907537056626,3.119693957398362,1
-0.5061299656381372,-0.5216468126851329,0.2899607023896119,-0.06288876427176404,0
-1.2007887137268538,0.5806902551892749,1.2863859928559926,-0.018046300215647952,0
-0.5722017621398846,0.6861376919819152,0.7569186550871004,0.02497225766197002,0
1.3480632789538465,-0.6249089361231427,-1.3257625246446274,0.04881998074627983,0
-1.864653751331146,0.4572971742207539,1.135694421581445,0.05202499365020731,0
0.4501980132291285,0.9889296763900616,-0.8123345838869355,3.060551956513535,1
0.703194864678229,-1.5002634370577854,-0.7516946137468815,0.13132029101841042,0
-2.30080025699866,0.25468944297184776,-0.23292022893342795,0.0013986219728535526,0
-0.7672596537819094,-0.015607308442671051,-1.1074704846190162,0.08026553572868643,0
1.9555715954810453,-0.8709782165573483,2.143488078938178,2.9252915545916403,1
1.005821033713645,0.4372075700087229,1.8241647455224905,3.00740134142896,1
0.34736654093479435,0.3881081114536362,1.5052471759974504,-0.04056376470320998,0
-0.39125599439738395,0.6491781526259995,3.0494975205195027,2.9445913202515404,1
0.33851235667015955,-0.8946263815036808,-0.9353428733553842,0.07708711095390501,0
-0.9839103731859989,0.19645614873529726,1.1667139676800105,0.04659395165764618,0
0.9320219240050426,-1.1188664962859711,0.8215709492165932,2.9540163273744175,1
1.8512501081974362,-0.5620749190772146,1.2611446600599407,3.0497386542869704,1
1.412658672710388,1.3744581595395842,-2.3828159127675232,3.0085244708284904,1
0.4858663027235919,-0.0725809746325414,0.13279592856142453,3.024520322398316,1
-1.1361556591233934,2.4998731050184277,-0.2827485079738677,-0.07033585360511664,0
1.0569377939611302,0.894075743232682,-0.13417175438453532,2.9610784923592086,1
0.19492276690334007,1.504670776504819,-1.279595228858192,-0.007862500895804677,0
-1.2181388699322837,-0.20000374668462115,0.9801523081067985,0.06592207175060823,0
-0.6232777268262962,1.0555644251298615,-0.28274003126692143,0.02677661763243422,0
-1.3635441296005217,-0.1358732802989236,-0.7565573077895095,-0.06374587690514105,0
0.1116097578732445,-1.5539178483462486,0.47898421831564186,2.9853459501925403,1
0.47180438010198794,-0.48276177520651725,-1.0719958297996117,2.9140811600291316,1
-0.7081013690496707,-1.6376667498681727,0.3903165845850079,-0.021197278003383394,0
-1.5523123986283738,-0.846348574827972,-0.7703373170069255,-0.043287682270455374,0
1.4562793914156786,-0.42270593830506,-0.08958876191642305,2.9727402236486467,1
-0.6691836647904096,1.7827810762054916,2.3318762059594693,0.04746874838865393,0
0.5305026021821957,0.18860448873747232,-0.3607754732747464,-0.0028520083151292817,0
0.8162464675739644,0.34772477519827244,-0.4630670777274263,-0.01846086151543208,0
-1.8512321215617695,-0.5998300710709701,-0.034559677506411805,0.10611860281383245,0
0.31220391753740984,0.30105083994744286,0.014529465463612196,3.05125493381131,1
-0.10500967386677484,-0.6300685341518847,0.37392203960454795,2.9881565603225666,1
-1.160765372790457,-0.3905063172940795,0.6574228019692917,-0.11951744471682785,0
0.7005265190663805,-0.18138563887705117,-0.5992296289154978,2.8683487747872416,1
0.32365942310387497,0.49348093536654364,-1.17170629144435,2.992823705194111,1
-0.14669234051237873,0.7963433958062628,-0.73135222943444,0.030226927016173105,0
0.1683123387689886,-0.5528706489529096,-0.9517722507809585,-0.002316436566580092,0
0.4581458922705802,0.8956281514052217,0.2930328297050477,0.03152563699082061,0
0.29583298552777304,-0.051060485273222586,0.8659076896965323,3.0898031530022885,1
1.2037864780838994,1.864001572639374,1.8583729093027124,2.95576394661617,1
1.1628593653921169,-0.23861632243993589,-0.5247916628501292,0.026953039608278762,0
-0.7661411439582023,1.1684615840141015,0.02381713969570429,0.008425125330972663,0
0.33560376960029503,0.706106647334176,0.20517304037546055,3.0558406708912274,1
-0.8190417390172988,-0.5468043394349259,0.811689598936193,0.012915576708376049,0
0.4717692965650665,-1.162117044891576,0.0940758974089684,2.9771817486294063,1
0.1185912298131684,1.9212025510094137,0.863618566964695,-0.014749930467435852,0
-0.6156951792193255,0.25523177690917487,-1.8715715771067032,2.946588524578612,1
-1.3322954635788455,0.07137845914424827,0.05163939474442485,-0.008916352319008366,0
2.0474196489078547,1.9778250653475338,-0.8323984488808177,3.024458352707948,1
0.5413541410705265,1.031777462741713,0.22848530232305858,2.952476072981091,1
0.38515578499676706,1.0089317686415695,0.3490085647554857,3.0114312655660846,1
0.5385535885162113,-1.5758403414244102,0.10807941480879688,-0.01545665527076027,0
-0.7327684082507948,0.45705117177452464,0.6239943971917913,-0.038447049960512784,0
-0.9622967820919777,-2.191141132858257,-0.6699072780656091,-0.032715546347761824,0
1.236830603597198,1.3134809288603724,2.27032398757413,2.9835146987612946,1
-1.027808357702472,1.2381185864506128,-1.9713607104261088,3.007660117461882,1
-0.8045525240847464,-1.6725023454384582,-0.07224429891009676,-0.02595355858607,0
-1.6751465297878165,1.644546957616091,-0.42635949234789416,0.020798208182353138,0
-0.26771610297377385,0.04877835064701898,0.20675098942448947,0.031084944752578628,0
-1.2661236424934406,-0.6432167899281341,-1.535173183949822,-0.003258807819280807,0
0.7858612834072342,2.0867830348386467,-0.2823187587091169,-0.013806221565175029,0
1.3085146356850519,-0.7190567118123259,0.4221321941977952,2.981699970466135,1
-0.48915287865127444,-0.8025709675922945,1.265275145227525,-0.07286077861387212,0
-2.4773575417737903,-0.08072572176364648,0.6591754469314564,0.01303295432057347,0
-0.6088164997285368,-0.5963727393595003,-0.6235895057272572,-0.01826552347079332,0
-0.6217806613825289,0.8056744018452761,2.651572372184542,-0.02841434167624703,0
-0.1725738015057433,-0.3380842107707421,-0.5502552481454052,-0.03910769331576826,0
0.3953225626646762,0.9254327311048137,-0.6184858403209653,3.0127596389986984,1
1.9464587169580578,-1.8527189006764795,0.9023687006717704,3.0746894435828844,1
0.6435918309979729,1.2228701623076457,-0.2039160167706618,3.0166836334960645,1
0.0792504757781267,0.36259160096699705,1.215808797155171,-0.03750268822383946,0
-0.45213892510762066,0.8061677617757773,1.3762553851740262,3.0570980135464225,1
0.07703871038217537,0.05742295039287237,0.31764424078519393,2.92246190926692,1
0.4502427758224848,-1.1835809426379453,0.2819039836046696,3.0735881620323124,1
0.8136543104901949,3.010751738694678,0.613147426650433,0.12562274878932314,0
-0.7656539570535169,0.6209144215866403,1.195428830896792,-0.0006440607215446936,0
0.07703013027528478,-1.1710105169529068,0.44531502500341374,3.0486340190035084,1
0.25176959766055496,-0.5371383643822865,0.47974093310328064,-0.0228200150696805,0
0.545861248852643,1.9929942824040108,0.5794598722658251,3.086154329941671,1
-0.16012458154716425,-0.8087308627379662,0.7606589682162312,2.934548142936997,1
0.2797278820828156,-1.4255890345483477,0.4055225388511427,2.946238909039752,1
0.6889622057947017,-0.7736617006673743,-1.0233363019169772,-0.02260193238178099,0
-0.6717537762036498,-1.160781130634435,-0.5951908819689606,2.9948474163066843,1
0.9552724922210429,3.3478055511145155,-0.24008443509600383,3.003862714584089,1
0.047167666834625796,-0.6692964675353645,-0.4217648146588108,3.038189961304722,1
-0.9752385480998665,-1.6118440995169285,-0.12893721057179236,0.018105554559335303,0
-1.6781377710222258,0.19802126501357067,0.18673484483874403,-0.050410430818490115,0
0.5519686877920178,-0.5922220233709005,-0.3602866083817078,0.004129232472392558,0
-1.6113114837243514,-0.9181161976449161,-0.928287011036451,-0.04484936887538,0
1.5091358149318341,0.13942082825741978,-0.7293763390815577,2.966199590150729,1
0.34194166818822136,0.9029182523234062,-0.41090969035485025,2.9693142195945907,1
-0.03158169396760181,-0.507784295970731,0.9615615366357928,2.97928374898104,1
0.8133942711185311,-1.6155317579087491,0.749452838181415,2.9889308207237355,1
-0.5944408239471228,1.089356971083754,-0.37880104144593235,0.07081795382192513,0
1.3084508648275108,0.43562310336427895,0.6202809420537596,2.942508779300598,1
-1.7316413000432451,-0.9474520088987802,-1.3494342776785135,-0.029547917052151075,0
-0.6798791638757727,-0.4198759820173109,-2.0701889518182943,-0.002346016512056921,0
0.06243781133394645,0.7558077175541674,0.3750877103087063,2.998778321282228,1
-0.7499206746131071,0.4246611822844625,1.3373210007893515,-0.0048732382441776,0
0.319289268230327,1.0128137478790793,-0.7150635044739169,-0.039503410038308734,0
0.5622148837029848,-2.1728650456576393,1.4136901805678324,0.06629678971445048,0
0.6193420344061006,1.4637772024945261,1.0714905365700618,0.0076172285509800335,0
0.6879156157617544,-1.1971062374016415,1.0920917991633954,2.998809804940619,1
-0.3579047902933477,-0.05011421186563126,0.0815911571341651,0.047530478290990844,0
0.6822852100552086,0.4229986815321954,-0.6243488135720864,2.9935822738089537,1
0.31751695518775713,1.3838884909588456,-0.0790213844571934,0.04122483465927934,0
-0.813030981116676,-0.36462496485330975,-0.19998776189734746,0.020848049547007773,0
-1.732483073966526,-2.0419060720003244,-0.5233488301427284,-0.01901683037223078,0
-2.186308483946102,-0.022184174143411586,-0.24922009460066144,-0.010160345336287215,0
0.783530731797577,1.2750767599541206,-0.8256814264698102,2.963373741834364,1
-1.7375579228804556,1.0074406706885581,0.9100019673440173,-0.027345546780346664,0
1.630414408924467,2.448283111748899,-0.20274079449502355,3.035797568144557,1
0.04432976205320177,1.3142584501134025,-0.6734404330460176,0.014631810827573657,0
2.0966798550277814,2.456604557848735,-0.2741666741843818,3.033329906609515,1
0.06921816738829364,-0.3835153166342113,-0.024570851588374822,3.0136869582151444,1
0.7424426919532507,1.3983062765761962,-1.6461189349868146,0.006660373833295669,0
-1.1295523897048458,-1.208545775320785,-1.426014202505821,0.10470741889972204,0
0.7512270485417303,-0.6703145657697798,0.3883201872880548,-0.06438641528152603,0
0.3447724633736297,1.2193244961846141,1.169342029323026,2.978261548572668,1
0.1260949819638467,1.5908676945013949,-0.1961290427148842,0.00970956411698202,0
1.422215830959169,-0.4562924146457543,0.20122395991669728,3.0137472540553425,1
-0.4833730400988291,-0.47714967986260526,-0.6803682486478901,0.06124355381395992,0
-1.2215737940474174,0.04535787104306869,-0.3169836014472555,0.01022670907491718,0
0.7232202594242649,0.2083640894565503,-1.1785185288376292,3.050263684958556,1
-1.8969052016721182,0.7420282580629797,-0.43736499866247835,-0.004830098455848378,0
0.25518515522963475,-0.4967682476564618,0.7972660881382713,3.0309264304874297,1
-0.09366503278141851,-0.9804453768462411,-0.30464708787618056,-0.0144625338377535,0
-1.0671649451849248,-0.8144226607867069,-1.3009163040921785,-0.007618800111987347,0
-1.8652366685857011,-0.08116925268006767,-0.3936081557957519,0.02527557379640029,0
0.08137366558353318,-0.8781936008286967,1.1022533178480485,2.9945734732308016,1
0.4140606798775324,-1.4764658589261448,1.4320475665125618,0.022306729436239094,0
-0.803649742385509,-0.5310584184669512,-0.9667247949045813,-0.09037725510008487,0
-1.2492873691355608,-3.1980485016974365,-1.0291444527596783,3.0209886913096358,1
-0.4842625993488939,-1.03734522224928,-0.08057144034842262,-0.01193271591859743,0
0.2705228336455767,0.5347289872325482,-0.03054733990587811,2.975452442771567,1
-1.1152783260221337,0.11835886416598305,1.1806239771781575,0.00462851298028192,0
-1.4203275915197782,0.6712976851063295,2.3165933070177367,0.06266686605383959,0
1.1036253437314654,-2.5130567045507872,-1.525002757940762,3.0495961766798048,1
0.6525255040643745,-0.4642668983228795,-0.903363875110759,3.0272984614564327,1
0.16835050311763092,-0.18473233227192612,0.8479896241267453,-0.02314121794048015,0
0.845385552340309,0.17870834807693314,0.09904760072747698,2.986174123920377,1
-1.8902073241966593,1.6241721185755935,0.7193107606863653,-0.027587233423907107,0
0.7637783474960899,0.36330755434653966,3.1868710412397627,3.0126484093228925,1
-0.11474129047462225,1.4975523849719699,0.35891767770737054,-0.00698996198402862,0
0.2909881567793266,-0.2224799999001426,-2.2775961553978177,2.9847694218539247,1
-1.254444773468772,1.5839627599769242,1.346911881966235,-0.01901045246379063,0
1.6792158150804732,0.09384926233780443,1.3830538259452,3.0305295835198622,1
-0.0721738580257701,-0.7035835050502388,0.11022189543148128,0.005992219363310665,0
-0.06850830289662248,1.4328720777012962,-1.317402620094472,2.977264670439526,1
-0.7902352755951466,0.9038789165360948,1.2134239834322713,0.023314896936037357,0
-1.7712684750040084,-0.13557264089734222,-1.840576436254255,0.029303393490860544,0
0.3866068481889955,0.6907920777210927,-0.8000190550087436,3.0140136431025004,1
-0.690083659329074,1.147416337553938,0.39342756400477846,2.96846168225763,1
0.5929586654799812,-1.0305062871058626,-0.9708418763099036,0.038189045629730314,0
0.860223776372231,0.5370791720154647,0.07137293242654363,3.076019498888791,1
-0.06017325186629278,-0.4395983473953742,1.8439728367433157,0.0715692859955023,0
0.7268361406248178,-0.6447085347444643,1.3522685763533706,2.959016554013007,1
1.363777452522276,-0.828875725962492,0.820798278637177,2.949720993462727,1
0.6020878226811115,-1.799078810750652,0.33998182295647666,0.06355971362190498,0
1.0366586301432337,-1.7638381609710794,-0.02761733872427949,3.0356253119324097,1
-0.414203589877916,0.31465288070806297,0.9173732649708334,0.015295224171442393,0
1.4401689762007255,-0.030346297276208793,1.4395572556872078,2.9649006142283723,1
1.099084471171174,-0.8575684924738282,0.5040857005541217,2.964610872503299,1
0.7821974245789605,-0.20048038215294778,0.3206006394902097,2.9872428818527688,1
0.17786319536468145,-0.04676517605871124,1.9375301308840098,0.045799086300459035,0
1.223576885586348,1.119106562192192,-0.2222505391137984,0.009087830025156519,0
0.20477091466514968,-1.0147528205793106,-0.2810271846158339,0.08261439965516121,0
-0.0717156012611692,-1.9772907408273885,-0.8351784439178458,0.00576791746528579,0
-0.9457168727990697,-0.46086911278269543,-1.3310114129887167,0.07647897950683219,0
0.6728620370018737,-1.2815147590827076,-1.0876437765870477,0.01362830986205409,0
0.8586322209063811,0.8991427721577034,0.6524756115855438,3.0122307840236022,1
-1.183989194036099,-1.2935375536369718,0.19867158576151048,0.056182888852081406,0
-0.12601112218653093,0.46160609799902097,1.3668811180901927,2.8815435273494403,1
0.865878761994567,-0.3466542304323274,0.20915959786161115,2.982179568546069,1
-0.5477858073772669,0.4342464841522017,-1.1307475595830578,-0.015433961077826828,0
1.1736883985691404,1.2156034255016142,-0.22335825047609098,3.0085822921329,1
-0.1058727126163187,-0.1514792428761108,-0.5603411359424888,2.9557544602889627,1
2.4688000484218118,-0.2705675868874531,1.2747303079059227,3.0040164766075685,1
0.16094818792337245,-0.9586043953949666,-0.5235389375845089,-0.034189911593183395,0
0.232973750271374,-0.10040231742783227,0.005176722512074236,2.996009551780368,1
0.0040729443980554265,-0.9819706134409618,0.9910215355913999,3.0320626877739656,1
-0.69570877080959,-0.821152782509483,-1.7815549611311023,2.9804143259652247,1
-1.2304872205033452,-0.3498621640982763,-0.9149352596803855,-0.008418172937460548,0
-0.779901301562373,0.09010403482728763,-0.3092241965720763,-0.0035420711260275533,0
-1.7797598350691515,-0.07569618902156536,-0.2523895926777565,0.021863420576499253,0
1.1276256127520923,-1.031686717165309,0.201434157709558,3.0057900198579985,1
-1.478619815473721,2.466321048650027,-0.6608354179296233,-0.024448085127465297,0
0.802441824432028,-0.09015285362120641,-0.6343553729210949,3.009546026072025,1
