f0,f20,f2,f8,f3,target
-0.76808429745681,0.0069359011015858165,-0.8744560690443673,-1.3173105938137892,0.23578600264962815,1
-0.3881387871039483,-1.425774962595936,1.2799783674050536,-1.5098232155470956,-1.149802185073756,1
-0.7885916749126911,-0.6126311968480525,0.5814564055976156,-0.3005127454139966,1.088523652981407,1
-0.9687087822817719,-0.4536113228629049,-0.2531605863542961,0.9241865099802927,-0.5764179014217576,0
0.12736649769190883,1.3235527357852672,-0.009462768661896787,-0.8677951541317629,1.5089143301587533,0
-0.29561731414957965,1.0457097386884715,2.217400994210403,0.258412807602211,0.28057324648284454,1
0.6597244088636564,1.9640732592152934,0.3639451952873625,1.080175360709704,0.6165215135723696,0
0.09714543233151597,0.5905194048530297,0.33650627031946373,-1.7058421852518904,-1.8201403556008113,1
-0.3490919402144667,0.4777491946716214,-0.5501230242276712,0.9413079731972118,-0.2683199098500496,1
0.5223059715655372,-2.0024430796120583,-0.6817077239165835,0.6052523169010509,0.08844069720361708,1
1.8561982003005255,0.42754914406940886,-0.034934213509280006,0.1848457606211336,-0.3066995945301842,1
-0.6538388710056385,-0.41897272588102824,0.2715378130237281,-0.8541195726172984,1.0229006131389584,0
0.4176208279350788,-1.7273098549824126,0.09302294667624814,0.961975654555949,0.5732962727183819,1
0.36518407172077794,-0.44203180664789854,0.7325343188092382,0.44314201984077506,0.6956407269656204,1
-0.21245179084052507,1.2034506628591348,-1.113082671708189,-0.27928816509882903,1.6632276816122862,1
-0.11888735394929587,-0.7808952180989127,0.6426686201025886,-0.1321340282440813,-0.6741250260856008,0
-1.8840587282279115,2.212823746927051,0.06559833247777945,0.07237641343506221,-2.2856004084399517,0
0.6516481381385145,-0.5305500430521335,-0.1885867556581878,-1.8092089187424765,0.27034344714586855,1
2.470085822940114,1.3220437927553579,-0.7076694476066641,0.07295820313807203,-0.48835656172078307,0
-0.7308623993527747,-0.899102250552188,1.4028152876282909,0.4495712190521227,0.1791245022419607,0
0.6278640514274051,-0.6474905970408439,-1.5506825910749515,-0.5552204699458335,-1.6493826017771442,1
0.5629344050120005,-0.9511580172136828,0.6319220877113686,-2.3760531735572075,-0.22703693126079866,0
0.07228271597977214,0.9285444255091627,1.1000325601123975,-1.7783600545094573,-1.1627605553272429,0
-0.27324216537878737,1.2617638172070489,0.1190997518002468,-0.3855996958446434,-1.2003192341471922,1
0.9421224053830649,-0.07658993874139139,1.676670205562942,0.5007438766831893,0.027794465792975523,0
0.957643101434234,1.424311027903845,0.6023123902948291,0.5174385720224672,1.8515519479487914,1
-1.150038698504438,0.2542488378433782,-1.182587206723265,-0.3461549275794381,0.4469674233199909,0
2.007228629239991,0.8609973383251396,0.12365805965177441,0.9337577842073497,-0.01642746201219629,1
0.9303235670960764,1.8189694370825584,0.3615575550477283,0.34992095099171805,-0.24216589264646746,1
0.33603415300642675,-0.5129362306603619,-0.1198132188589258,-0.26949978800909574,0.6268330630715927,0
-0.9268243706414452,1.4530538373137112,-0.9836307746393537,0.16947514988155699,-0.45347701773966376,1
0.3000319857607892,1.8047463576429321,1.3724503242233241,1.2788127045584246,0.24721695276843034,1
-1.581453313005995,-0.717396679996395,-0.7582351922697915,0.41250052820248717,-0.7678635702852515,1
-0.2679049980801138,-1.457362709483463,-0.4231073511033482,0.7852862645546194,0.6919021635403958,1
0.09314957244938106,0.5794551224595174,1.2572276125097888,-0.9177400470925451,-0.3620926484621379,0
1.3347663136960684,-0.9909449459373418,-0.3153355651905377,0.5570669593671751,1.4067894186374625,0
0.5946770007457961,-0.11633458172725378,-0.6563999485087301,-0.2841247422027035,-0.5235947091527988,0
1.3646663219686246,0.5590986737739534,0.8010514396162363,-0.8596073797099364,0.6745054829943619,1
0.5600120120533909,-0.7917960681772914,1.0228192719993017,-0.7355276958820107,0.1333747950190024,1
0.1001449284347245,1.8204891461087902,0.27730577081847635,0.694785229396156,0.22957750045185943,1
0.2562837675896986,-0.4330339368723,0.6540989703562758,-0.22337203971341119,-1.009648219116079,0
0.45113132662099426,-0.17362600123397526,-1.1012231030756108,-0.32212736700519357,0.04463695393418385,1
0.9691437712651597,0.621004765390767,-2.109821293694854,-0.47716289227894787,1.0271601195728093,1
-1.0020059566208437,-1.0261485272716062,-1.3318162445065838,-0.9886694981457473,0.4134407653471516,0
-0.1605136309946198,-0.605672794768992,0.050756730651053,0.11369882455477226,-0.9822133105177838,1
0.09565607433902475,0.6413364117876702,-0.4964412414134166,-0.8928884603227486,0.6135073180685625,0
-0.4273406369144793,0.9391643665588939,0.02961906348527336,-0.44728051930248747,-0.8049605747316192,1
-0.9325806317601805,-2.3609880999349486,0.05112402502097282,0.16151690886925132,-0.476375049179968,1
0.5791938049332583,-0.12547981116217283,0.6109575750981272,-0.6505114959028168,1.260220374606695,1
0.21429661444510553,-0.3192487178015908,1.283580611902603,-0.9584551060732664,0.24940585943933205,1
-0.8453851966773841,0.48121796899913,-1.2714838273195144,-0.7956424560905413,0.617028596173084,0
0.24766157684838935,-0.8715961674051182,-0.6014348763837539,0.5227645086809879,1.4888222773802902,0
0.6853363932328645,1.8738182495373064,-0.28126890879583494,0.4804092799946695,-0.07315838201499682,0
-1.9667048118676036,1.1247500342617944,-0.15005604535346703,0.183641414130678,-1.1934523072814918,0
0.749356275485701,0.6318593750022281,1.2567212020344682,-2.1333549961169957,0.28431595475740074,0
0.29738102985057335,0.9742979873243467,1.34376413914606,-2.0242392877411386,0.9070214828351281,1
-0.7711415444645416,-0.8867632521755541,-0.17192639477281732,1.9014291901852953,-1.0597561800849762,1
-0.3485364030488232,1.2364311825172265,1.0156416425046824,0.4225503890265051,0.1306534891737371,1
0.2539261091402724,-2.686025191442066,1.2649567105751005,-0.4534469560337877,-1.3378539916459458,0
-1.3077883417473166,0.472542018947526,2.5868310834832564,0.8898596653296632,-1.7344567395201766,0
0.9469704884112796,0.0923561987772728,0.06923672514009561,0.8211426591414503,0.09755945598372878,1
0.8349140697372776,-0.3626094285123674,-0.7583671627341362,-0.9066033857759543,-0.8396171791359234,1
-0.5497207685207216,-0.6752308648585313,0.1325118949341182,1.0123623435826163,0.11735815372968234,1
-0.3454776691091265,-1.0041369390191655,1.2476822214775924,0.8001927709508728,1.0229567042942571,0
0.16967664268947297,-0.352124613778443,-0.7166124410066608,0.5936893438893738,0.15506382063829083,0
-0.8282477596455556,0.8371156681808378,-0.2560747247379891,0.28836807694093175,1.687081096028091,1
1.8544222344903754,-0.05508298682781977,-0.7871188561650412,1.117969987483299,-1.4250914379056767,0
2.063994627946802,0.07083625758632421,-0.6525547626616238,-0.6698789220107776,0.18149396721199323,0
-1.2548504328522758,-0.9984034582968565,-1.0269586925702583,1.0907158078849835,0.36888322476646485,1
1.3620942539721899,-0.7403968991503095,-0.9780507883131229,-0.7657801258995648,0.9471308520364775,1
0.9517467664417496,-0.5611701897510448,1.492371513566151,-0.08106319955355094,0.08770338824665501,0
0.0399151983144204,0.07689740141294325,-0.28576177659443613,-0.16031859730650705,-1.247926165493117,0
0.736281438160261,-0.1076798052563924,0.014610894803437805,0.6782304467848118,-0.4686614732735126,1
1.1670401250611868,-0.25699142616467696,0.42663811327541223,-1.255564633864554,1.484878204063689,0
-1.9964681950728203,-0.42835252398902696,0.4189602480606112,-1.630733414039126,-1.1080113989567668,0
-0.020315636343002288,0.6300640626442763,0.11366467603923865,-0.2138833033265799,-0.4205283585396469,0
1.1991370325354491,1.622949691862557,0.8237872469954926,-0.23336628021922953,-0.5157450839845014,1
1.2331247407787116,-0.7506152543307298,-0.8009411706167148,1.0171520056797476,0.1525290486686984,1
0.08948203507795024,-0.6637534236707469,0.8112741146340685,1.5793415737980507,0.9590452094145556,0
2.0500942614664504,0.9151481927427082,1.5589424358015584,-0.39643827952461624,0.056914316308199424,1
